Nummer	Kenmerk	Omschrijving	period_start	Jaar	expmean_est	expmean_lwr	expmean_upr
9886	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1990	2016	0.870517413	0.825640654	0.917833397
9887	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1990	2017	0.859042894	0.808974601	0.912209966
9888	Socio-ecologische groepen Stieperaere en Fransen	stranden, zeeduinen en zandige vloedmerken	1990	2018	0.847354385	0.791894311	0.906698589
9889	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1950	0.680522773	0.512978673	0.902788497
9890	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1951	0.682414027	0.520245796	0.895132468
9891	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1952	0.683662908	0.526261995	0.888141223
9892	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1953	0.684357915	0.530762899	0.882401082
9893	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1954	0.684650462	0.533576674	0.878498402
9894	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1955	0.684746178	0.534729867	0.876848963
9895	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1956	0.68488523	0.534519663	0.87755009
9896	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1957	0.685316179	0.533499742	0.880334569
9897	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1958	0.686269088	0.532373223	0.884652423
9898	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1959	0.687932721	0.531843762	0.88983168
9899	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1960	0.690438619	0.532488927	0.895240188
9900	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1961	0.693852698	0.534688703	0.900395995
9901	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1962	0.698173655	0.538607144	0.905012973
9902	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1963	0.703339275	0.544216667	0.908987479
9903	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1964	0.709241518	0.551354426	0.912341513
9904	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1965	0.715734019	0.559753456	0.915180033
9905	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1966	0.722654825	0.569105828	0.917632486
9906	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1967	0.729838785	0.579110586	0.919797815
9907	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1968	0.737122656	0.589488508	0.921730962
9908	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1969	0.744349251	0.59999876	0.923428254
9909	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1970	0.751380377	0.610454269	0.924839909
9910	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1971	0.758116209	0.620731437	0.925907973
9911	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1972	0.764488512	0.63075062	0.926582813
9912	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1973	0.770461783	0.640465027	0.9268443
9913	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1974	0.776043043	0.649857417	0.926730677
9914	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1975	0.781266029	0.658918402	0.9263311
9915	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1976	0.786195775	0.667648048	0.925792863
9916	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1977	0.790924926	0.676056198	0.925311003
9917	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1978	0.795566943	0.684168673	0.925103394
9918	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1979	0.800250207	0.692041714	0.925378313
9919	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1980	0.80511205	0.699780446	0.926298265
9920	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1981	0.81029179	0.707554	0.927947244
9921	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1982	0.815922348	0.715598023	0.93031179
9922	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1983	0.822120866	0.724197489	0.933285089
9923	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1984	0.828979455	0.733649654	0.936696328
9924	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1985	0.836557656	0.744215569	0.940357526
9925	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1986	0.844878113	0.75607369	0.944113036
9926	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1987	0.853926544	0.769288729	0.947876285
9927	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1988	0.863656181	0.783804135	0.951643357
9928	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1989	0.873995852	0.799460087	0.955480782
9929	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1990	0.884859753	0.816032108	0.959492615
9930	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1991	0.896156337	0.833279778	0.963777355
9931	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1992	0.907793848	0.850992115	0.968386964
9932	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1993	0.919681057	0.869017669	0.973298101
9933	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1994	0.931723356	0.887272567	0.978401051
9934	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1995	0.943815908	0.905726809	0.983506792
9935	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1996	0.955836429	0.924375308	0.98836833
9936	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1997	0.967640276	0.943203974	0.992709669
9937	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1998	0.979059967	0.962161573	0.996255148
9938	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	1999	0.989910393	0.98114499	0.998754106
9939	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	2001	1.00914718	0.99984738	1.01853348
9940	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	2002	1.017200014	0.998231954	1.036528499
9941	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	2003	1.024056337	0.995196241	1.053753359
9942	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	2004	1.029680156	0.9909156	1.069961179
9943	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	2005	1.034110139	0.985710256	1.084886531
9944	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	2006	1.037456857	0.980025214	1.098254122
9945	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	2007	1.039887867	0.974367181	1.109814448
9946	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	2008	1.041602946	0.969203289	1.11941087
9947	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	2009	1.042804509	0.964841327	1.12706744
9948	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	2010	1.043669329	0.961319151	1.133073931
9949	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	2011	1.044326987	0.958334846	1.138035271
9950	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	2012	1.044848477	0.955255247	1.14284464
9951	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	2013	1.045246054	0.951240015	1.148542215
9952	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	2014	1.045483208	0.945478596	1.156065449
9953	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	2015	1.045491847	0.937446078	1.16599048
9954	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	2016	1.045192633	0.927029595	1.178417221
9955	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	2017	1.044514074	0.914464284	1.193058788
9956	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1950	2018	1.043406857	0.9001609	1.209448077
9957	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1990	1990	0.621153896	0.487933828	0.790746901
9958	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1990	1991	0.660458512	0.534421244	0.816220258
9959	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1990	1992	0.701263102	0.584415084	0.841473727
9960	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1990	1993	0.743120574	0.637548895	0.86617386
9961	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1990	1994	0.785380345	0.693092554	0.88995659
9962	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1990	1995	0.827214882	0.749913564	0.912484445
9963	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1990	1996	0.867686385	0.806513114	0.933499591
9964	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1990	1997	0.905858987	0.86119105	0.952843743
9965	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1990	1998	0.940938037	0.912344144	0.970428094
9966	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1990	1999	0.972390939	0.95879727	0.986177337
9967	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1990	2001	1.023829955	1.011808424	1.035994317
9968	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1990	2002	1.044136978	1.021557584	1.067215443
9969	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1990	2003	1.061265206	1.029260572	1.094265019
9970	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1990	2004	1.075564407	1.034970527	1.117750471
9971	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1990	2005	1.08733931	1.038745898	1.138205963
9972	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1990	2006	1.09682573	1.040617601	1.156069897
9973	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1990	2007	1.104184131	1.04056635	1.171691354
9974	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1990	2008	1.109502981	1.038510225	1.185348816
9975	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1990	2009	1.112807776	1.034300055	1.197274564
9976	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1990	2010	1.114074691	1.027721855	1.207683198
9977	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1990	2011	1.113249778	1.018509533	1.216802619
9978	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1990	2012	1.110274952	1.006375829	1.224900711
9979	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1990	2013	1.105120111	0.991070736	1.232293937
9980	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1990	2014	1.097816632	0.972467302	1.239323271
9981	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1990	2015	1.088482735	0.950651288	1.24629786
9982	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1990	2016	1.077329226	0.925968361	1.253431878
9983	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1990	2017	1.064637776	0.89898817	1.260810356
9984	Socio-ecologische groepen Stieperaere en Fransen	struwelen op matig vochtige tot droge, relatief voedselrijke grond	1990	2018	1.050712148	0.870385369	1.2683991
9985	Socio-ecologische groepen Stieperaere en Fransen	verlandingsvegetaties in zoete, voedselrijke, stagnerende of lichtstromende ondiepe tot diepe wateren; dikwijls veenvormend	1950	1950	0.922307945	0.707196517	1.202850869
